,com,lat,lic,lon,x_merc,y_merc
3596,KT4GOUT,37.288603,322014110040809,127.027449,14140630.939448528,4479411.034212285
3601,KT4GOUT,37.289028,322012110020115,127.028741,14140774.764230631,4479470.500368242
3603,KT4GOUT,37.289039,322015110041922,127.028739,14140774.541591652,4479472.039496737
3610,KT4GOUT,37.28964,322012110020114,127.030808,14141004.861618102,4479556.13222292
3613,KT4GOUT,37.263925,322016110066400,127.007408,14138399.98553354,4475958.6551655475
3614,KT4GOUT,37.263918,322015110066043,127.007394,14138398.427060671,4475957.67604683
3616,KT4GOUT,37.263918,322014110012903,127.007394,14138398.427060671,4475957.67604683
3617,KT4GOUT,37.265017,322016110064338,127.004786,14138108.10582868,4476111.398799906
3619,KT4GOUT,37.262947,322015110059994,127.00655,14138304.47341044,4475821.859175252
3621,KT4GOUT,37.264599,322014110012874,127.00477,14138106.324716827,4476052.930736833
3625,KT4GOUT,37.263778,322016110009691,127.0028,14137887.025319964,4475938.093691602
3626,KT4GOUT,37.263767,322016110062507,127.0028,14137887.025319964,4475936.55507952
3628,KT4GOUT,37.263744,322014110012923,127.002786,14137885.466847094,4475933.337982256
3636,KT4GOUT,37.262148,322012110019145,127.003686,14137985.654388808,4475710.101806353
3639,KT4GOUT,37.262148,322014110014296,127.003686,14137985.654388808,4475710.101806353
3645,KT4GOUT,37.261116,322015110059995,127.006405,14138288.332084274,4475565.7561208
3663,KT4GOUT,37.263267,322015110061294,127.008653,14138538.578299578,4475866.618403946
3669,KT4GOUT,37.264264,322015110066040,127.007784,14138441.84166208,4476006.072595196
3671,KT4GOUT,37.264264,322014110012904,127.007784,14138441.84166208,4476006.072595196
3672,KT4GOUT,37.264289,322015110059993,127.009746,14138660.250503015,4476009.56946424
3684,KT4GOUT,37.25982,852012110023801,127.009804,14138666.707033481,4475384.487596195
3688,KT4GOUT,37.259845,322015110078262,127.00632,14138278.869927559,4475387.9842589125
3690,KT4GOUT,37.259861,322015110078278,127.006333,14138280.317080935,4475390.222123658
3705,KT4GOUT,37.257466,322013110056630,127.01165,14138872.202813484,4475055.247034275
3707,KT4GOUT,37.258471,322013110058953,127.01016,14138706.336772203,4475195.8093969645
3708,KT4GOUT,37.258471,322014110083359,127.01016,14138706.336772203,4475195.8093969645
3714,KT4GOUT,37.258144,852015110009262,127.008733,14138547.483858842,4475150.073974619
3717,KT4GOUT,37.258144,852015110005420,127.008733,14138547.483858842,4475150.073974619
3723,KT4GOUT,37.25985,322017110002079,127.013017,14139024.3765574,4475388.683591594
3724,KT4GOUT,37.25985,322017110002078,127.013017,14139024.3765574,4475388.683591594
3730,KT4GOUT,37.259838,322012110019064,127.013006,14139023.152043002,4475387.0051932335
3731,KT4GOUT,37.259838,322014110014313,127.013006,14139023.152043002,4475387.0051932335
3736,KT4GOUT,37.262642,322013110058962,127.012589,14138976.73181534,4475779.198212419
3741,KT4GOUT,37.262628,322014110083352,127.012575,14138975.173342468,4475777.240008435
3742,KT4GOUT,37.26003,322012110019070,127.010106,14138700.3255197,4475413.859599078
3747,KT4GOUT,37.25982,852015110005305,127.009804,14138666.707033481,4475384.487596195
3748,KT4GOUT,37.25982,322014110012896,127.009804,14138666.707033481,4475384.487596195
3752,KT4GOUT,37.260415,322012110019065,127.01735,14139506.723911006,4475467.708483723
3756,KT4GOUT,37.260478,322014110013282,127.017297,14139500.823977996,4475476.520145596
3758,KT4GOUT,37.261218,322015110036503,127.01752,14139525.648224441,4475580.022757451
3759,KT4GOUT,37.261778,322016110064315,127.016464,14139408.094842164,4475658.349734286
3762,KT4GOUT,37.261806,322016110018345,127.016442,14139405.645813365,4475662.266098416
3766,KT4GOUT,37.261795,322014110012931,127.016419,14139403.085465077,4475660.72752662
3770,KT4GOUT,37.263467,322016110018359,127.015678,14139320.5977224,4475894.593018456
3772,KT4GOUT,37.263464,322014110014292,127.015619,14139314.029872442,4475894.173398691
3776,KT4GOUT,37.263558,322016110064324,127.015486,14139299.224380167,4475907.3214926515
3779,KT4GOUT,37.256396,322015110008677,127.016331,14139393.28934989,4474905.595634693
3785,KT4GOUT,37.257453,322014110039290,127.014502,14139189.686001228,4475053.428826942
3796,KT4GOUT,37.254536,322017110002072,127.016442,14139405.645813365,4474645.459008489
3801,KT4GOUT,37.254532,322012110019068,127.016434,14139404.75525744,4474644.899581804
3803,KT4GOUT,37.254532,322014110012901,127.016434,14139404.75525744,4474644.899581804
3807,KT4GOUT,37.254933,322012110019075,127.01484,14139227.311989117,4474700.982254614
3810,KT4GOUT,37.254933,322014110012866,127.01484,14139227.311989117,4474700.982254614
3815,KT4GOUT,37.260631,322016110064277,127.020214,14139825.542932637,4475497.919926548
3816,KT4GOUT,37.260689,322016110018350,127.020217,14139825.876891112,4475506.032273176
3817,KT4GOUT,37.260689,322014110013280,127.020217,14139825.876891112,4475506.032273176
3833,KT4GOUT,37.260339,322017110002223,127.017642,14139539.229202319,4475457.078552223
3834,KT4GOUT,37.263581,322016110066401,127.019403,14139735.262825605,4475910.538581971
3837,KT4GOUT,37.263567,322014110012966,127.019383,14139733.03643579,4475908.580353572
3838,KT4GOUT,37.263567,322015110066041,127.019383,14139733.03643579,4475908.580353572
3849,KT4GOUT,37.258903,322017110002070,127.017586,14139532.995310836,4475256.230809798
3851,KT4GOUT,37.258894,322014110012895,127.017561,14139530.212323565,4475254.972026831
3852,KT4GOUT,37.258894,322012110019061,127.017561,14139530.212323565,4475254.972026831
3861,KT4GOUT,37.257344,322017110037774,127.016769,14139442.047286857,4475038.183870132
3862,KT4GOUT,37.257344,322017110037755,127.016769,14139442.047286857,4475038.183870132
3865,KT4GOUT,37.259046,322016110058779,127.014211,14139157.292029407,4475276.231492702
3866,KT4GOUT,37.259011,322016110058788,127.014231,14139159.518419223,4475271.336217153
3870,KT4GOUT,37.258106,322017110002074,127.014747,14139216.959276471,4475144.759167773
3871,KT4GOUT,37.258104,322013110032952,127.014731,14139215.178164618,4475144.479441171
3872,KT4GOUT,37.258104,322014110014290,127.014731,14139215.178164618,4475144.479441171
3880,KT4GOUT,37.255933,322013110032977,127.012673,14138986.082652567,4474840.840594523
3881,KT4GOUT,37.255933,322014110014293,127.012673,14138986.082652567,4474840.840594523
3891,KT4GOUT,37.253961,322014110012899,127.013905,14139123.228265224,4474565.041727467
3892,KT4GOUT,37.253961,322013110032953,127.013905,14139123.228265224,4474565.041727467
3907,KT4GOUT,37.261578,852015110004972,127.024043,14140251.785262888,4475630.375747133
3908,KT4GOUT,37.261578,852015110008095,127.024043,14140251.785262888,4475630.375747133
3926,KT4GOUT,37.262924,852012110023804,127.025536,14140417.98526264,4475818.642113015
3928,KT4GOUT,37.262924,852015110005311,127.025536,14140417.98526264,4475818.642113015
3932,KT4GOUT,37.262644,852015110007674,127.025416,14140404.626923745,4475779.477955875
3934,KT4GOUT,37.262644,852015110005327,127.025416,14140404.626923745,4475779.477955875
3935,KT4GOUT,37.262214,852016110002354,127.025759,14140442.809509085,4475719.333283767
3937,KT4GOUT,37.26197,852015110005332,127.025695,14140435.685061678,4475685.2048318405
3939,KT4GOUT,37.26197,852015110008084,127.025695,14140435.685061678,4475685.2048318405
3942,KT4GOUT,37.262436,322016110062503,127.024139,14140262.471934004,4475750.384676254
3943,KT4GOUT,37.262436,322016110062504,127.024139,14140262.471934004,4475750.384676254
3944,KT4GOUT,37.262436,322016110062505,127.024139,14140262.471934004,4475750.384676254
3945,KT4GOUT,37.262426,322014110012981,127.024133,14140261.80401706,4475748.985962914
3946,KT4GOUT,37.262426,322015110027567,127.024133,14140261.80401706,4475748.985962914
3947,KT4GOUT,37.262426,322016110009694,127.024133,14140261.80401706,4475748.985962914
3951,KT4GOUT,37.2532,322012110019072,127.018819,14139670.252242982,4474458.612147934
3954,KT4GOUT,37.2532,322017110002071,127.018819,14139670.252242982,4474458.612147934
3957,KT4GOUT,37.2532,322014110012898,127.018819,14139670.252242982,4474458.612147934
3961,KT4GOUT,37.253969,322012110019067,127.020274,14139832.222102087,4474566.1605723845
3963,KT4GOUT,37.253969,322014110014291,127.020274,14139832.222102087,4474566.1605723845
3969,KT4GOUT,37.253975,322017110002075,127.020278,14139832.667380052,4474566.99970615
3970,KT4GOUT,37.256366,322014110041698,127.022419,14140071.002409838,4474901.399831694
3971,KT4GOUT,37.256294,322016110064267,127.022422,14140071.33636831,4474891.329911315
3983,KT4GOUT,37.256308,322017110002222,127.020867,14139898.234560126,4474893.287950636
3986,KT4GOUT,37.256299,322014110012939,127.020853,14139896.676087255,4474892.02921103
3987,KT4GOUT,37.256299,322012110019069,127.020853,14139896.676087255,4474892.02921103
3988,KT4GOUT,37.256561,322017110002221,127.019553,14139751.960749224,4474928.6725810515
3990,KT4GOUT,37.25662,322014110014315,127.019394,14139734.26095019,4474936.924349897
3992,KT4GOUT,37.25662,322012110019063,127.019394,14139734.26095019,4474936.924349897
4006,KT4GOUT,37.251835,322014110012902,127.018329,14139615.705692492,4474267.712901797
4008,KT4GOUT,37.251835,322013110023893,127.018329,14139615.705692492,4474267.712901797
4010,KT4GOUT,37.251842,322017110002073,127.018342,14139617.152845873,4474268.691863468
4013,KT4GOUT,37.258147,322016110018330,127.022453,14140074.787272524,4475150.493564745
4017,KT4GOUT,37.258141,322014110012970,127.022441,14140073.451438634,4475149.654384506
4018,KT4GOUT,37.258103,322016110064279,127.022478,14140077.570259796,4475144.339577872
4020,KT4GOUT,37.258694,322016110018328,127.021683,14139989.071264613,4475226.9991107825
4023,KT4GOUT,37.258658,322016110064278,127.021703,14139991.29765443,4475221.96399378
4025,KT4GOUT,37.258684,322015110033992,127.021668,14139987.401472254,4475225.600466929
4035,KT4GOUT,37.25565,322016110064270,127.023522,14140193.787808182,4474801.260495973
4037,KT4GOUT,37.255661,322016110018358,127.023497,14140191.004820913,4474802.798942256
4038,KT4GOUT,37.255654,322014110012881,127.023488,14140190.002945498,4474801.8199309595
4043,KT4GOUT,37.256378,322016110018317,127.022439,14140073.228799654,4474903.078152693
4044,KT4GOUT,37.250442,852015110009874,127.020861,14139897.566643182,4474072.90133936
4045,KT4GOUT,37.250442,322015110055784,127.020861,14139897.566643182,4474072.90133936
4046,KT4GOUT,37.250442,322017110036220,127.020861,14139897.566643182,4474072.90133936
4047,KT4GOUT,37.250442,322015110033993,127.020861,14139897.566643182,4474072.90133936
4048,KT4GOUT,37.250442,852015110003988,127.020861,14139897.566643182,4474072.90133936
4052,KT4GOUT,37.250442,852015110005434,127.020861,14139897.566643182,4474072.90133936
4053,KT4GOUT,37.250442,322015110001936,127.020861,14139897.566643182,4474072.90133936
4058,KT4GOUT,37.250595,322012110019148,127.016564,14139419.226791244,4474094.29826957
4059,KT4GOUT,37.250595,322014110014314,127.016564,14139419.226791244,4474094.29826957
4060,KT4GOUT,37.250603,322017110002081,127.016578,14139420.785264114,4474095.417064503
4064,KT4GOUT,37.250693,322017110002080,127.018581,14139643.758204173,4474108.003515671
4065,KT4GOUT,37.250693,322017110035316,127.018581,14139643.758204173,4474108.003515671
4072,KT4GOUT,37.250706,322017110034471,127.018586,14139644.314801626,4474109.821559861
4077,KT4GOUT,37.263436,322015110059981,127.02863,14140762.407767156,4475890.256948343
4083,KT4GOUT,37.262737,852015110011696,127.030116,14140927.828530475,4475792.486034775
4084,KT4GOUT,37.262737,322017110051816,127.030116,14140927.828530475,4475792.486034775
4087,KT4GOUT,37.262737,322017110051817,127.030116,14140927.828530475,4475792.486034775
4095,KT4GOUT,37.249248,322014110012897,127.022533,14140083.692831788,4473905.922866735
4096,KT4GOUT,37.249248,322014110021018,127.022533,14140083.692831788,4473905.922866735
4100,KT4GOUT,37.250442,322014110078672,127.020881,14139899.793032998,4474072.90133936
4102,KT4GOUT,37.249942,322017110002219,127.02125,14139940.8699251,4474002.9770338265
4103,KT4GOUT,37.261182,852013110005453,127.029549,14140864.710379194,4475574.987471721
4105,KT4GOUT,37.261182,852017110007200,127.029549,14140864.710379194,4475574.987471721
4117,KT4GOUT,37.260077,322014110083356,127.026666,14140543.776287237,4475420.433344272
4121,KT4GOUT,37.260077,322013110060483,127.026666,14140543.776287237,4475420.433344272
4125,KT4GOUT,37.261072,852015110005330,127.025977,14140467.07715808,4475559.601891344
4127,KT4GOUT,37.26108,852013110014927,127.025887,14140457.05840391,4475560.720841887
4130,KT4GOUT,37.261831,852015110005331,127.026283,14140501.140922263,4475665.762853332
4133,KT4GOUT,37.261776,852013110014928,127.026137,14140484.888276607,4475658.069994045
4135,KT4GOUT,37.262643,852015110000997,127.026419,14140516.28037301,4475779.338084145
4137,KT4GOUT,37.261182,322014110014295,127.029549,14140864.710379194,4475574.987471721
4142,KT4GOUT,37.261182,852015110005315,127.029549,14140864.710379194,4475574.987471721
4145,KT4GOUT,37.261182,322014110014294,127.029549,14140864.710379194,4475574.987471721
4147,KT4GOUT,37.261189,322016110062494,127.029564,14140866.380171554,4475575.96655487
4148,KT4GOUT,37.261189,322016110009686,127.029564,14140866.380171554,4475575.96655487
4150,KT4GOUT,37.261652,322016110011709,127.029735,14140885.415804481,4475640.726113722
4152,KT4GOUT,37.261652,322015110027564,127.029735,14140885.415804481,4475640.726113722
4153,KT4GOUT,37.262442,322014110018374,127.028282,14140723.66858436,4475751.22390435
4154,KT4GOUT,37.262442,322015110044329,127.028282,14140723.66858436,4475751.22390435
4171,KT4GOUT,37.255081,322014110012968,127.027294,14140613.684927454,4474721.681171871
4175,KT4GOUT,37.254493,852015110008074,127.024799,14140335.942797927,4474639.445173195
4176,KT4GOUT,37.254493,852015110005325,127.024799,14140335.942797927,4474639.445173195
4179,KT4GOUT,37.256042,852015110005334,127.024734,14140328.707031025,4474856.085265786
4180,KT4GOUT,37.256042,322014110059705,127.024734,14140328.707031025,4474856.085265786
4181,KT4GOUT,37.256569,322016110064269,127.024778,14140333.60508862,4474929.791464584
4187,KT4GOUT,37.256637,322014110012973,127.024704,14140325.367446302,4474939.301979409
4189,KT4GOUT,37.25665,322016110018331,127.024711,14140326.146682734,4474941.120167043
4192,KT4GOUT,37.260754,322017110030471,127.031178,14141046.049829695,4475515.123703542
4195,KT4GOUT,37.260754,322017110030470,127.031178,14141046.049829695,4475515.123703542
4197,KT4GOUT,37.260754,322017110030474,127.031178,14141046.049829695,4475515.123703542
4204,KT4GOUT,37.260771,852015110004013,127.03102,14141028.46135015,4475517.501463546
4205,KT4GOUT,37.260771,852015110006146,127.03102,14141028.46135015,4475517.501463546
4208,KT4GOUT,37.260007,852015110005428,127.03023,14140940.518952424,4475410.642661436
4210,KT4GOUT,37.260007,852013110014929,127.03023,14140940.518952424,4475410.642661436
4218,KT4GOUT,37.260378,322015110036475,127.029255,14140831.982448902,4475462.533384153
4221,KT4GOUT,37.260096,852015110011343,127.029,14140803.595978748,4475423.090816897
4222,KT4GOUT,37.260096,852015110004959,127.029,14140803.595978748,4475423.090816897
4228,KT4GOUT,37.263905,322015110026031,127.033077,14141257.445542714,4475955.85768374
4233,KT4GOUT,37.263905,322015110026023,127.033077,14141257.445542714,4475955.85768374
4240,KT4GOUT,37.263943,322015110049551,127.032254,14141165.829601789,4475961.172899809
4247,KT4GOUT,37.264274,322017110054663,127.031866,14141122.63763936,4476007.471342674
4251,KT4GOUT,37.251503,322017110002064,127.024258,14140275.718953406,4474221.282252749
4252,KT4GOUT,37.251878,322017110002044,127.021778,14139999.64661624,4474273.726524922
4253,KT4GOUT,37.251895,852015110005326,127.024416,14140293.307432951,4474276.104004779
4254,KT4GOUT,37.251895,322014110012884,127.024416,14140293.307432951,4474276.104004779
4255,KT4GOUT,37.251895,852015110008075,127.024416,14140293.307432951,4474276.104004779
4256,KT4GOUT,37.251895,322015110034174,127.024416,14140293.307432951,4474276.104004779
4257,KT4GOUT,37.251895,322012110020203,127.024416,14140293.307432951,4474276.104004779
4258,KT4GOUT,37.251972,322015110038517,127.024147,14140263.362489928,4474286.8725967305
4259,KT4GOUT,37.252273,322014110012969,127.022179,14140044.285732048,4474328.96810723
4260,KT4GOUT,37.252273,322013110041236,127.022179,14140044.285732048,4474328.96810723
4261,KT4GOUT,37.252303,322017110002047,127.025594,14140424.441793106,4474333.163682275
4265,KT4GOUT,37.252694,322017110002046,127.026425,14140516.948289955,4474387.846163164
4268,KT4GOUT,37.253144,322017110002048,127.024711,14140326.146682734,4474450.780315952
4270,KT4GOUT,37.253322,322017110002045,127.022922,14140126.996113705,4474475.674373476
4272,KT4GOUT,37.253487,322013110032974,127.023065,14140142.91480089,4474498.7503782045
4277,KT4GOUT,37.253487,322014110012972,127.023065,14140142.91480089,4474498.7503782045
4284,KT4GOUT,37.252929,322014110012975,127.026409,14140515.167178104,4474420.711729392
4289,KT4GOUT,37.252929,322012110020199,127.026409,14140515.167178104,4474420.711729392
4292,KT4GOUT,37.252929,322012110020198,127.026409,14140515.167178104,4474420.711729392
4295,KT4GOUT,37.252929,322014110012974,127.026409,14140515.167178104,4474420.711729392
